key,value,definition
protection_title,Schongebiet,títol de protecció	=	Schöngebiet
TMC:cid_58:tabcd_1:Class,Point,TMC:cid_58:tabcd_1:Classe	=	Punt
TMC:cid_58:tabcd_1:Direction,both,TMC:cid_58:tabcd_1:Direcció	=	ambdues coses
TMC:cid_58:tabcd_1:LCLversion,9.00,TMC:cid_58:tabcd_1:LCLversió	=	*
TMC:Direction,negative,TMC:Direcció	=	negatiu
TMC:Direction,positive,TMC:Direcció	=	positiu
tomb,cenotaph,tomba	=	cenotafi
tomb,crypt,tomba	=	cripta
tomb,dolmen,tomba	=	dolmen
tomb,hypogeum,tomba	=	hipogeu
tomb,mausoleum,tomba	=	mausoleu
tomb,obelisk,tomba	=	obelisc
tomb,columbarium,tomba	=	palomera
tomb,pillar,tomba	=	pilar
tomb,pyramid,tomba	=	piràmide
tomb,sarcophagus,tomba	=	sarcòfag
tomb,rock-cut,tomba	=	tall de roca
tomb,table,tomba	=	taula
tomb,war_grave,tomba	=	tomba de guerra
tomb,tumulus,tomba	=	túmul
tomb,vault,tomba	=	volta
tower:construction,freestanding,torre:construcció	=	de peu
tower:construction,lattice,torre:construcció	=	enreixat
tower:construction,dome,torre:construcció	=	Fes-me
tower:construction,guyed_lattice,torre:construcció	=	gelosia arriostrada
tower:construction,dish,torre:construcció	=	plat
tower:construction,guyed_tube,torre:construcció	=	tub tensat
tower:type,*,torre:tipus	=	*
tower:type,anchor,torre:tipus	=	àncora
tower:type,diving,torre:tipus	=	busseig
tower:type,bell_tower,torre:tipus	=	campanar
tower:type,communication,torre:tipus	=	comunicació
tower:type,intake,torre:tipus	=	consum
tower:type,defensive,torre:tipus	=	defensiu
tower:type,lighting,torre:tipus	=	Encenent
tower:type,crossing,torre:tipus	=	encreuament
tower:type,lattice,torre:tipus	=	enreixat
tower:type,hose,torre:tipus	=	mànega
tower:type,minaret,torre:tipus	=	minar
tower:type,monument,torre:tipus	=	Monument
tower:type,observation,torre:tipus	=	observació
tower:type,popinjay,torre:tipus	=	petimetre
tower:type,bridge,torre:tipus	=	pont
tower:type,lightning_protection,torre:tipus	=	protecció contra raigs
tower:type,radar,torre:tipus	=	Radar
tower:type,cooling,torre:tipus	=	refredament
tower:type,siren,torre:tipus	=	sirena
tower:type,branch,torre:tipus	=	sucursal
tower:type,monitoring,torre:tipus	=	supervisió
tower:type,suspension,torre:tipus	=	suspensió
tower:type,termination,torre:tipus	=	terminació
tower:type,watchtower,torre:tipus	=	torre de vigilància
tower:type,donjon,torre:tipus	=	torre principal
tower:type,transition,torre:tipus	=	transició
tower:type,transposing,torre:tipus	=	transposar
tank_trap,czech_hedgehog,trampa de tanc	=	eriçó txec
transformer,auto,transformador	=	auto
transformer,auxiliary,transformador	=	auxiliar
transformer,converter,transformador	=	convertidor
transformer,distribution,transformador	=	distribució
transformer,generator,transformador	=	generador
transformer,main,transformador	=	principal
transformer,phase_angle_regulator,transformador	=	regulador d'angle de fase
transformer,traction,transformador	=	tracció
traffic,local,trànsit	=	local
traffic,national,trànsit	=	nacional
traffic,regional,trànsit	=	regional
traffic,suburban,trànsit	=	suburbà
traffic,urban,trànsit	=	urbà
radar_transponder,ramark,transponedor de radar	=	marca
radar_transponder:band,S,transponedor de radar: banda	=	S
radar_transponder:band,X,transponedor de radar: banda	=	X
radio_transponder:category,aeronautical,transponedor de ràdio:categoria	=	aeronàutic
radio_transponder:category,direction_finding,transponedor de ràdio:categoria	=	cerca de direcció
radio_transponder:category,circular,transponedor de ràdio:categoria	=	circular
radio_transponder:category,consol,transponedor de ràdio:categoria	=	consolar
radio_transponder:category,directional,transponedor de ràdio:categoria	=	direccional
radio_transponder:category,rotating_pattern,transponedor de ràdio:categoria	=	patró giratori
radio_transponder:category,coast_radio,transponedor de ràdio:categoria	=	ràdio de la costa
public_transport,pay_scale_area,transport públic	=	àrea d'escala salarial
public_transport,halt,transport públic	=	aturar
public_transport,entrance,transport públic	=	entrada
public_transport,station,transport públic	=	estació
public_transport,stop_area,transport públic	=	parada_àrea
public_transport,stop_area_group,transport públic	=	parada_area_grup
public_transport,stop_position,transport públic	=	parada_posició
public_transport,entrance_pass,transport públic	=	passi_d'entrada
public_transport,platform,transport públic	=	plataforma
public_transport,pole,transport públic	=	pol
railway:etcs,1,transport_públic:versió	=	*
railway:etcs,2,transport_públic:versió	=	*
ferry,*,transportar	=	*
ferry,unclassified,transportar	=	desclassificat
ferry,trunk,transportar	=	maleter
ferry,no,transportar	=	no
ferry,primary,transportar	=	primari
ferry,secondary,transportar	=	secundari
ferry,tertiary,transportar	=	terciari
train,no,tren	=	no
takeaway,only,treure	=	només
tumulus,round_tomb,túmul	=	tomba_rodona
tunnel,canal,túnel	=	canal
tunnel,culvert,túnel	=	claveguera
tunnel,covered,túnel	=	cobert
tunnel,building_passage,túnel	=	edifici_passatge
tunnel,flooded,túnel	=	inundat
tunnel,no,túnel	=	no
tunnel,passage,túnel	=	pas
tunnel,avalanche_protector,túnel	=	protector_d'avalanxes
tourism,accommodation,turisme	=	allotjament
tourism,aquarium,turisme	=	aquari
tourism,attraction,turisme	=	atracció
tourism,tourism-attraction,turisme	=	atracció turística
tourism,camp_pitch,turisme	=	camp_pitch
tourism,camp_site,turisme	=	càmping
tourism,guest_house,turisme	=	Casa de convidats
tourism,wine_cellar,turisme	=	celler
tourism,resort,turisme	=	complex
tourism,spa_resort,turisme	=	complex de spa
tourism,apartment,turisme	=	Departament
tourism,trail_riding_rest,turisme	=	descans per muntar a cavall
tourism,gallery,turisme	=	galeria
tourism,hostel,turisme	=	Hostal
tourism,hotel,turisme	=	hotel
tourism,information,turisme	=	informació
tourism,bed_and_breakfast,turisme	=	llit i esmorzar
tourism,caravan_site,turisme	=	lloc de caravanes
tourism,picnic_site,turisme	=	lloc de pícnic
tourism,motel,turisme	=	motel
tourism,museum,turisme	=	museu
tourism,artwork,turisme	=	obra d'art
tourism,theme_park,turisme	=	parc temàtic
tourism,viewpoint,turisme	=	punt de vista
tourism,lean_to,turisme	=	recolzar-se en
tourism,alpine_hut,turisme	=	refugi de montanya atés
tourism,wilderness_hut,turisme	=	refugi no atés amb foc
tourism,trail_riding_station,turisme	=	trail_riding_station
tourism,chalet,turisme	=	xalet
tourism,zoo,turisme	=	zoo
tourism,hotel,turisme = hotel
location,overground,ubicació	=	de superfície
location,overhead,ubicació	=	despeses generals
location,outdoor,ubicació	=	exterior
location,indoor,ubicació	=	interior
location,roof,ubicació	=	sostre
location,underground,ubicació	=	sota terra
location,surface,ubicació	=	superfície
location:accuracy,1.5,ubicació: precisió	=	*
location:accuracy,2.5,ubicació: precisió	=	*
natural,tree,"Un arbre és una planta llenyosa perenne amb tronc, branques i fulles que creix naturalment en el medi ambient | natural	=	arbre"
amenity,bank,"Un banc és una institució financera que proporciona serveis com dipòsits, préstecs, inversions i assessorament financer | amenitat/servei	=	banc"
natural,wood,"Un bosc és una zona forestal coberta d'arbres i vegetació llenyosa, típicament més gran qu'una arbreda | natural	=	fusta"
amenity,cafe,"Un cafè és un petit restaurant o cafeteria que serveix àpats lleugers, aperitius, cafè i altres begudes | amenitat/servei	=	cafeteria"
highway,service,"Un camí de servei proporciona accés a edificis, instal·lacions i propietats, sovint per a lliurament o manteniment | carretera	=	servir"
highway,path,"Un camí és un sender o passeig genèric per a vianants, sovint trobat en parcs, boscos o zones rurals | carretera	=	sender"
highway,footway,"Un camí per a vianants és un camí o passeig designat exclusivament per a l'ús de vianants, on els vehicles no estan permesos | carretera	=	senda"
highway,cycleway,"Un carril bici és una carretera o camí específicament designat per al trànsit de bicicletes, separat dels carrils de vehicles motoritzats | carretera	=	carril bici"
natural,water,"Un cos d'aigua és qualsevol acumulació significativa d'aigua, com un llac, riu, rierol o oceà | natural	=	aigua"
building,retail,Un edifici comercial és una estructura comercial utilitzada per vendre béns i serveis als clients | edifici	=	venda minorista
building,commercial,"Un edifici comercial és una estructura utilitzada per a activitats empresarials, oficines i operacions comercials | edifici	=	comercial"
building,apartments,"Un edifici d'apartaments és una estructura residencial que conté múltiples unitats d'habitatge per a diferents famílies | edifici = apartaments,bloc de pisos"
building,hospital,"Un edifici d'hospital és una instal·lació mèdica que proporciona atenció sanitària, tractament i serveis mèdics | edifici	=	hospital"
building,hotel,Un edifici d'hotel proporciona allotjament temporal i serveis d'hostaleria per a viatgers i visitants | edifici	=	hotel
building,office,Un edifici d'oficines és una estructura comercial dissenyada per a l'administració empresarial i treball d'oficina | edifici	=	oficina
building,school,Un edifici escolar és una instal·lació educativa on els estudiants aprenen i estudien diverses matèries | edifici	=	escola
building,industrial,"Un edifici industrial és una instal·lació dissenyada per a la fabricació, producció i operacions industrials | edifici	=	industrial"
building,residential,Un edifici residencial és una estructura dissenyada específicament per allotjar persones i famílies | edifici	=	Residencial
amenity,hospital,"Un hospital és una instal·lació mèdica que proporciona atenció sanitària integral, tractament d'emergències i serveis mèdics especialitzats | amenitat/servei	=	hospital"
amenity,restaurant,Un restaurant és un establiment empresarial on les persones paguen per menjar àpats preparats i begudes en un ambient de menjador | amenitat/servei	=	restaurant
highway,primary,"Una carretera principal és una autopista important que connecta destinacions importants, formant la xarxa viària principal | carretera	=	primari"
highway,residential,"Una carretera residencial és un carrer o carretera situat dins d'una zona residencial, dissenyat per al trànsit local | carretera	=	Residencial"
highway,secondary,"Una carretera secundària connecta pobles més petits, vil·les i destinacions regionals, donant suport al transport local | carretera	=	secundari"
highway,unclassified,Una carretera sense classificar és una carretera menor que no ha rebut una classificació funcional específica | carretera	=	desclassificat
highway,tertiary,"Una carretera terciària serveix destinacions i comunitats locals, proporcionant accés a zones residencials i comercials | carretera	=	terciari"
building,house,Una casa és un edifici residencial dissenyat per a l'habitatge i vida humana | edifici	=	casa
amenity,school,Una escola és una institució educativa on estudiants de diverses edats aprenen assignatures acadèmiques i pràctiques | amenitat/servei	=	escola
amenity,pharmacy,Una farmàcia és una instal·lació sanitària on es dispenseu medicaments i s'ofereix assessorament farmacèutic | amenitat/servei	=	farmàcia
amenity,parking,"Una instal·lació d'aparcament proporciona espais designats perquè els vehicles s'aparcin, ja sigui per ús a curt o llarg termini | amenitat/servei	=	estacionament"
highway,track,"Una pista és una carretera o camí, sovint sense pavimentar, utilitzat per a l'accés vehicular o de vianants en zones rurals o fora de carretera | carretera	=	pista"
natural,grassland,"Una prada és una zona coberta predominantment d'herbes i plantes herbàcies, amb pocs o cap arbre | natural	=	prada"
surface,grass,"Una superfície d'herba està coberta d'herba viva i vegetació, comunament trobada en parcs i zones recreatives | superfície	=	gespa"
surface,paved,"Una superfície pavimentada està coberta de materials artificials com pedra, maó, formigó o asfalt | superfície	=	pavimentat"
surface,unpaved,"Una superfície sense pavimentar està feta de materials naturals com grava, terra o herba, sense paviment artificial | superfície	=	sense pavimentar"
oneway:moped,no,unidireccional: ciclomotor	=	no
oneway:mofa,no,unidireccional: mofa	=	no
oneway:psv,no,unidireccional: psv	=	no
junction,approach,unió	=	Apropar-se
junction,circular,unió	=	circular
junction,crossing,unió	=	encreuament
junction,filter,unió	=	filtrar
junction,intersection,unió	=	intersecció
junction,jughandle,unió	=	malabarista
junction,roundabout,unió	=	rotonda
junction,uncontrolled,unió	=	sense control
junction,separate,unió	=	separat
junction,spui,unió	=	spui
junction,y_junction,unió	=	unió_i
url,https://wiki.openstreetmap.org/Import_Borno_eHealth_Africa_Smaller_Settlements,URL	=	https://wiki.openstreetmap.org/Import Borno eHealth Africa Assentaments més petits
usage,branch,ús	=	branca
usage,headrace,ús	=	carrera
usage,tailrace,ús	=	carrera de cua
usage,penstock,ús	=	comporta
usage,distribution,ús	=	distribució
usage,flare_header,ús	=	encapçalat de bengala
usage,industrial,ús	=	industrial
usage,injection,ús	=	injecció
usage,facility,ús	=	instal·lacions
usage,irrigation,ús	=	irrigació
usage,flowline,ús	=	línia de flux
usage,military,ús	=	militar
usage,main,ús	=	principal
usage,test,ús	=	prova
usage,gathering,ús	=	reunió
usage,spillway,ús	=	sobreeixidor
usage,transmission,ús	=	transmissió
usage,freight,ús	=	transport
usage,transportation,ús	=	transportació
usage,tourism,ús	=	turisme
landuse,landfill,ús del sòl	=	abocador
landuse,civic_admin,ús del sòl	=	administrador cívic
landuse,agriculture,ús del sòl	=	agricultura
landuse,aquaculture,ús del sòl	=	aqüicultura
landuse,trees,ús del sòl	=	arbres
landuse,shrubs,ús del sòl	=	arbustos
landuse,allotments,ús del sòl	=	assignacions
landuse,well,ús del sòl	=	bé
landuse,livestock,ús del sòl	=	bestiar
landuse,field,ús del sòl	=	camp
landuse,canal,ús del sòl	=	canal
landuse,street,ús del sòl	=	carrer
landuse,highway,ús del sòl	=	carretera
landuse,house,ús del sòl	=	casa
landuse,cemetery,ús del sòl	=	cementiri
landuse,churchyard,ús del sòl	=	cementiri
landuse,grave_yard,ús del sòl	=	cementiri
landuse,basin,ús del sòl	=	conca
landuse,conservation,ús del sòl	=	conservació
landuse,construction,ús del sòl	=	construcció
landuse,breeding,ús del sòl	=	cria
landuse,healthcare,ús del sòl	=	cura de la salut
landuse,depot,ús del sòl	=	dipòsit
landuse,education,ús del sòl	=	educació
landuse,reservoir_watershed,ús del sòl	=	embassament_conca
landuse,apiary,ús del sòl	=	emplenar
landuse,wasteland,ús del sòl	=	erm
landuse,clearing,ús del sòl	=	és clar
landuse,school,ús del sòl	=	escola
landuse,winter_sport,ús del sòl	=	esport d'hivern
landuse,winter_sports,ús del sòl	=	Esports d´hivern
landuse,pond,ús del sòl	=	estany
landuse,fish_pond,ús del sòl	=	estany de peixos
landuse,salt_pond,ús del sòl	=	estany_sal
landuse,static_caravan,ús del sòl	=	estàtica_caravana
landuse,railway,ús del sòl	=	ferrocarril
landuse,wood,ús del sòl	=	fusta
landuse,wood_(Don't_use),ús del sòl	=	fusta (no fer servir)
landuse,garages,ús del sòl	=	garatges
landuse,grass,ús del sòl	=	gespa
landuse,governmental,ús del sòl	=	governamental
landuse,farm,ús del sòl	=	granja
landuse,fishfarm,ús del sòl	=	granja de peixos
landuse,greenfield,ús del sòl	=	greenfield
landuse,greenhouse_horticulture,ús del sòl	=	hivernacle_horticultura
landuse,meadow_orchard,ús del sòl	=	hort del prat
landuse,orchard,ús del sòl	=	horta
landuse,traffic_island,ús del sòl	=	Illa de trànsit
landuse,logging,ús del sòl	=	Inici sessió
landuse,institutional,ús del sòl	=	institucional
landuse,research,ús del sòl	=	investigar
landuse,hop_garden,ús del sòl	=	jardí de llúpol
landuse,flowerbed,ús del sòl	=	llit de flors
landuse,building_site,ús del sòl	=	lloc de construcció
landuse,village_green,ús del sòl	=	llogaret_verd
landuse,scrub,ús del sòl	=	mala herba
landuse,mine,ús del sòl	=	meva
landuse,military,ús del sòl	=	militar
landuse,observatory,ús del sòl	=	observatori
landuse,pasture,ús del sòl	=	pastura
landuse,farmyard,ús del sòl	=	pati
landuse,quarry,ús del sòl	=	pedrera
landuse,piste,ús del sòl	=	pista
landuse,plantation,ús del sòl	=	plantació
landuse,harbour,ús del sòl	=	port
landuse,port,ús del sòl	=	Port
landuse,wellsite,ús del sòl	=	pou
landuse,meadow,ús del sòl	=	prat
landuse,prison,ús del sòl	=	presó
landuse,radio,ús del sòl	=	ràdio
landuse,recreation_ground,ús del sòl	=	recreo_terra
landuse,religious,ús del sòl	=	religiós
