id,data_type,entity_type,location.country_code,location.subdivision_name,location.municipality,provider,is_official,name,note,feed_contact_email,static_reference,urls.direct_download,urls.authentication_type,urls.authentication_info,urls.api_key_parameter_name,urls.latest,urls.license,location.bounding_box.minimum_latitude,location.bounding_box.maximum_latitude,location.bounding_box.minimum_longitude,location.bounding_box.maximum_longitude,location.bounding_box.extracted_on,status,features,redirect.id,redirect.comment
tfs-732,gtfs,,FI,,,Joensuu GTFS,False,,,,,dev.hsl.fi/gtfs.waltti/joensuu.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/city-of-joensuu/732/20190922/gtfs.zip,,,,,,,deprecated,,mdb-1125,Deprecated historical feed from TransitFeeds
tfs-739,gtfs,,IT,,,ATAF GTFS,False,,,,,dati.toscana.it/dataset/8bb8f8fe-fe7d-41d0-90dc-49f2456180d1/resource/a53a10ae-4d08-4f41-a9d0-0b99826ff00c/download/ataflinea.gtfs,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/azienda-trasporti-dellarea-fiorentina/739/20161011/gtfs.zip,,,,,,,deprecated,,tld-6959,Deprecated historical feed from TransitFeeds
tfs-749,gtfs,,US,CA,Nevada County,Gold Country Stage GTFS,False,,,,,data.trilliumtransit.com/gtfs/goldcountrystage-ca-us,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/gold-country-stage/749/20181227/gtfs.zip,,,,,,,deprecated,,mdb-84,Deprecated historical feed from TransitFeeds
tfs-753,gtfs,,US,CO,Eagle County,ECO Transit,False,,,,,data.trilliumtransit.com/gtfs/ecotransit-co-us/ecotransit-co-us.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/eco-transit/753/20210402/gtfs.zip,,,,,,,deprecated,,mdb-2061,Deprecated historical feed from TransitFeeds
tfs-755,gtfs,,US,ME,Cumberland County,Lakes Region Explorer GTFS,False,,,,,data.trilliumtransit.com/gtfs/rtp-me-us/rtp-me-us.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/lakes-region-explorer/755/20200729/gtfs.zip,,,,,,,deprecated,,mdb-452,Deprecated historical feed from TransitFeeds
tfs-758,gtfs,,US,OR,Portland,Washington Park Shuttle GTFS,False,,,,,oregon-gtfs.com/gtfs_data/washingtonparkshuttle-or-us/washingtonparkshuttle-or-us.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/washington-park-shuttle/758/20230925/gtfs.zip,,,,,,,deprecated,,mdb-254,Deprecated historical feed from TransitFeeds
tfs-761,gtfs,,US,OR,Clackamas County,South Clackamas Transportation District GTFS,False,,,,,oregon-gtfs.com/gtfs_data/sctd-or-us/sctd-or-us.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/south-clackamas-transportation-district/761/20231216/gtfs.zip,,,,,,,deprecated,,mdb-883,Deprecated historical feed from TransitFeeds
tfs-767,gtfs,,US,OR,Klamath Falls,Quail Trail Public Transit GTFS,False,,,,,oregon-gtfs.com/gtfs_data/klamathtribes-or-us/klamathtribes-or-us.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/quail-trail-public-transit/767/20161214/gtfs.zip,,,,,,,deprecated,,mdb-1327,Deprecated historical feed from TransitFeeds
tfs-771,gtfs,,US,OR,Bend,Central Oregon Breeze GTFS,False,,,,,oregon-gtfs.com/gtfs_data/cobreeze-or-us/cobreeze-or-us.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/central-oregon-breeze/771/20231206/gtfs.zip,,,,,,,deprecated,,mdb-139,Deprecated historical feed from TransitFeeds
tfs-772,gtfs,,US,OR,Eugene,City 2 City Shuttle GTFS,False,,,,,oregon-gtfs.com/gtfs_data/citytocityshuttle-or-us/citytocityshuttle-or-us.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/city-2-city-shuttle/772/20180725/gtfs.zip,,,,,,,deprecated,,mdb-129,Deprecated historical feed from TransitFeeds
tfs-781,gtfs,,US,NE,Lincoln,StarTran GTFS,False,,,,,lincoln.ne.gov/city/pworks/startran/feed/gtfs.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/startran/781/20201005/gtfs.zip,,,,,,,deprecated,,mdb-2269,Deprecated historical feed from TransitFeeds
tfs-789,gtfs,,PL,,,Koleje Mazowieckie GTFS,False,,,,,przyjazdy.pl/latest/km.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/koleje-mazowieckie/789/20210717/gtfs.zip,,,,,,,deprecated,,mdb-1011,Deprecated historical feed from TransitFeeds
tfs-790,gtfs,,PL,,,Szybka Kolej Miejska w Warszawie,False,,,,,przyjazdy.pl/latest/skmt.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/szybka-kolej-miejska-w-warszawie/790/20230430/gtfs.zip,,,,,,,deprecated,,mdb-1290,Deprecated historical feed from TransitFeeds
tfs-793,gtfs,,CH,,,SBB CFF FFS GTFS,False,,,,,opentransportdata.swiss/de/dataset/timetable-2021-gtfs2020/permalink,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/sbb-cff-ffs/793/20211208/gtfs.zip,,,,,,,deprecated,,tld-725,Deprecated historical feed from TransitFeeds
tfs-794,gtfs,,AU,Queensland,Magnetic Island,Magnetic Island Ferry GTFS,False,,,,,gtfsrt.api.translink.com.au/GTFS/sealink.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/translink/794/20170610/gtfs.zip,,,,,,,deprecated,,mdb-674,Deprecated historical feed from TransitFeeds
tfs-795,gtfs,,,,,FlixBus GTFS,False,,,,,data.ndovloket.nl/flixbus/flixbus-eu.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/flixbus/795/20210108/gtfs.zip,,,,,,,deprecated,,mdb-853,Deprecated historical feed from TransitFeeds
tfs-800,gtfs,,US,WA,Seattle,The Victoria Clipper GTFS,False,,,,,github.com/zacs/victoriaclipper-gtfs/raw/master/build/clipper.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/the-victoria-clipper/800/20180521/gtfs.zip,,,,,,,deprecated,,tld-821,Deprecated historical feed from TransitFeeds
tfs-802,gtfs,,US,FL,Daytona Beach,Votran GTFS,False,,,,,votran.org/core/fileparse.php/6120/urlt/Votran_General_Transit_Feed.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/votran/802/20190227/gtfs.zip,,,,,,,deprecated,,mdb-349,Deprecated historical feed from TransitFeeds
tfs-816,gtfs_rt,,NL,,,OVapi Train,False,,,,,gtfs.ovapi.nl/nl/trainUpdates.pb,0,,,,,,,,,,deprecated,,mdb-1644,Deprecated historical feed from TransitFeeds
tfs-825,gtfs,,US,CA,Oakland,Capitol Corridor GTFS,False,,,,,capitolcorridor.org/googletransit/google_transit.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/capitol-corridor/825/20240101/gtfs.zip,,,,,,,deprecated,,mdb-74,Deprecated historical feed from TransitFeeds
tfs-831,gtfs,,CA,ON,London,LTC GTFS,False,,,,,ltconline.ca/gtfsfeed/google_transit.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/london-transit-commission/831/20231207/gtfs.zip,,,,,,,deprecated,,mdb-2,Deprecated historical feed from TransitFeeds
tfs-833,gtfs,,US,ND,Fargo,MATBUS GTFS,False,,,,,matbus.com/gtfs/google/google_transit.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/matbus/833/20221124/gtfs.zip,,,,,,,deprecated,,ntd-80003,Deprecated historical feed from TransitFeeds
tfs-839,gtfs,,HU,,,MVK GTFS,False,,,,,kearney.cdata.hu/gtfs-static/mvkzrt.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/mvk-zrt/839/20201209/gtfs.zip,,,,,,,deprecated,,mdb-1070,Deprecated historical feed from TransitFeeds
tfs-850,gtfs,,FR,,,Metz GTFS,False,,,,,si.metzmetropole.fr/fiches/opendata/gtfs_current.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/metz-metropole/850/20230324/gtfs.zip,,,,,,,deprecated,,mdb-1298,Deprecated historical feed from TransitFeeds
tfs-873,gtfs,,FR,,,Carabus GTFS,False,,,,,data.agglo-royan.fr/dataset/9b761974-a195-4e33-91b7-ecee3b368016/resource/144c2734-9d66-4177-904d-a67768f5ee1d/download/carabus-royan-fr20170326.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/carabus/873/20181001/gtfs.zip,,,,,,,deprecated,,mdb-2842,Deprecated historical feed from TransitFeeds
tfs-884,gtfs,,US,DC,Washington,DC Circulator GTFS,False,,,,,circulatordashboard.dc.gov/circulatordata/gtfs/dc-circulator.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/wmata/884/20211027/gtfs.zip,,,,,,,deprecated,,mdb-1846,Deprecated historical feed from TransitFeeds
tfs-888,gtfs,,AT,,,Wiener Linien GTFS,False,,,,,wien.gv.at/data/zip/gtfs.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/stadt-wien/888/20200623/gtfs.zip,,,,,,,deprecated,,mdb-648,Deprecated historical feed from TransitFeeds
tfs-889,gtfs,,US,ID,Boise,VRT GTFS,False,,,,,valleyregionaltransit.org/GTFS/VRT_Transit1.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/valleyride/889/20211123/gtfs.zip,,,,,,,deprecated,,mdb-142,Deprecated historical feed from TransitFeeds
tfs-890,gtfs_rt,sa,CA,AB,Edmonton,ETS,False,,,,,data.edmonton.ca/download/rqaa-jae6/application%2Foctet-stream,0,,,,,,,,,,deprecated,,mdb-1497,Deprecated historical feed from TransitFeeds
tfs-902,gtfs,,US,OR,Albany,Oregon Express Shuttle GTFS,False,,,,,oregon-gtfs.com/gtfs_data/oregonexpressshuttle-or-us/oregonexpressshuttle-or-us.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/oregon-express-shuttle/902/20230626/gtfs.zip,,,,,,,deprecated,,mdb-132,Deprecated historical feed from TransitFeeds
tfs-910,gtfs,,US,OR,Eugene,Pacific Crest Bus Lines GTFS,False,,,,,oregon-gtfs.com/gtfs_data/pacificcrest-or-us/pacificcrest-or-us.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/pacific-crest-bus-lines/910/20230718/gtfs.zip,,,,,,,deprecated,,mdb-133,Deprecated historical feed from TransitFeeds
tfs-965,gtfs_rt,sa,CA,ON,Guelph,Guelph Transit,False,,,,,transitgtfs.guelph.ca:9780/TMGTFSRealTimeWebService/Alert/Alerts.pb,0,,,,,,,,,,deprecated,,mdb-2593,Deprecated historical feed from TransitFeeds
tfs-966,gtfs_rt,tu,CA,ON,Guelph,Guelph Transit,False,,,,,transitgtfs.guelph.ca:9780/TMGTFSRealTimeWebService/TripUpdate/TripUpdates.pb,0,,,,,,,,,,deprecated,,mdb-2594,Deprecated historical feed from TransitFeeds
tfs-967,gtfs_rt,vp,CA,ON,Guelph,Guelph Transit,False,,,,,transitgtfs.guelph.ca:9780/TMGTFSRealTimeWebService/Vehicle/VehiclePositions.pb,0,,,,,,,,,,deprecated,,mdb-2592,Deprecated historical feed from TransitFeeds
tfs-972,gtfs,,CL,Santiago Metropolitan Region,Santiago,Santiago DPTM GTFS,False,,,,,dtpm.cl/descargas/gtfs/GTFS.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/dtpm-santiago-santiago/972/20210112/gtfs.zip,,,,,,,deprecated,,mdb-2450,Deprecated historical feed from TransitFeeds
tfs-993,gtfs,,PL,,,ZDZiT Olsztyn GTFS,False,,,,,ftp://helios.zdzit.olsztyn.eu/ZDZiT_GTFS_Latest.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/zdzit-olsztyn/993/20210330/gtfs.zip,,,,,,,deprecated,,mdb-1175,Deprecated historical feed from TransitFeeds
tfs-998,gtfs,,PT,,,Rodoviária de Lisboa GTFS,False,,,,,transporlis.pt/Portals/0/OpenData/gtfs/zip/61/gtfs_61.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/rodoviaria-de-lisboa/998/20190303/gtfs.zip,,,,,,,deprecated,,mdb-2027,Deprecated historical feed from TransitFeeds
tfs-1000,gtfs,,PT,,,Carris GTFS,False,,,,,transporlis.pt/Portals/0/OpenData/gtfs/zip/1/gtfs_1.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/carris/1000/20221230/gtfs.zip,,,,,,,deprecated,,mdb-2027,Deprecated historical feed from TransitFeeds
tfs-1007,gtfs,,HR,,,ZET GTFS,False,,,,,zet.hr/UserDocsImages/Prilozi/gtfs_18.2..zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/zet-zagreba-ki-elektri-ni-tramvaj/1007/20190303/gtfs.zip,,,,,,,deprecated,,tld-1071,Deprecated historical feed from TransitFeeds
tfs-1009,gtfs,,PL,,,ZTM Rzeszów GTFS,False,,,,,mkuran.pl/feed/rzeszow/rzeszow-latest.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/ztm-rzeszow/1009/20210924/gtfs.zip,,,,,,,deprecated,,mdb-2387,Deprecated historical feed from TransitFeeds
tfs-1011,gtfs,,IT,Metropolitan City of Genoa,Genoa,AMT Genova GTFS,False,,,,,amt.genova.it/amt/GTFS/GTFS_AMT_GENOVA.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/amt-genova/1011/20231230/gtfs.zip,,,,,,,deprecated,,mdb-2610,Deprecated historical feed from TransitFeeds
tfs-1014,gtfs,,US,WA,Seattle,Puget Sound Region GTFS,False,,,,,developer.onebusaway.org/tmp/sound/gtfs/modified/gtfs_puget_sound_consolidated.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/puget-sound-region/1014/20211211/gtfs.zip,,,,,,,deprecated,,mdb-1080,Deprecated historical feed from TransitFeeds
tfs-1029,gtfs,,US,WA,Selah,Selah Transit GTFS,False,,,,,data.trilliumtransit.com/gtfs/selah-wa-us/selah-wa-us.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/selah-transit/1029/20230505/gtfs.zip,,,,,,,deprecated,,mdb-278,Deprecated historical feed from TransitFeeds
tfs-1055,gtfs,,US,CA,San Mateo,Commute.org San Mateo County Shuttles,False,,,,,commute.org/files/gtfs/Masterzip.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/commute-org-san-mateo-county-shuttles/1055/20190927/gtfs.zip,,,,,,,deprecated,,mdb-61,Deprecated historical feed from TransitFeeds
tfs-1057,gtfs,,US,CA,Culver City,Culver City Bus GTFS,False,,,,,culvercity.org/city-hall/city-maps-gis-program/download-gis-data/culver-citybus-gtfs,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/culver-city-bus/1057/20200912/gtfs.zip,,,,,,,deprecated,,mdb-38,Deprecated historical feed from TransitFeeds
tfs-1063,gtfs,,ES,,,Metro de Málaga GTFS,False,,,,,github.com/metromalaga/GTFS/blob/master/latest/GTFS.zip?raw=true,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/metro-de-malaga/1063/20210114/gtfs.zip,,,,,,,deprecated,,mdb-1017,Deprecated historical feed from TransitFeeds
tfs-1097,gtfs_rt,tu,US,NV,Las Vegas,Regional Transportation Commission of Southern Nevada (RTC),False,,,,,rtcws.rtcsnv.com/gtfrt/tripUpdates.pb,0,,,,,,,,,,deprecated,,mdb-1666,Deprecated historical feed from TransitFeeds
tfs-1104,gtfs,,PL,,,MPK SA w Krakowie Bus GTFS,False,,,,,ftp://ztp.krakow.pl/pliki-gtfs/GTFS_KRK_A.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/mpk-sa-w-krakowie/1104/20210930/gtfs.zip,,,,,,,deprecated,,mdb-1326,Deprecated historical feed from TransitFeeds
tfs-1105,gtfs,,PL,,,MPK SA w Krakowie Tram GTFS,False,,,,,ftp://ztp.krakow.pl/pliki-gtfs/GTFS_KRK_T.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/mpk-sa-w-krakowie/1105/20211001-2/gtfs.zip,,,,,,,deprecated,,mdb-1270,Deprecated historical feed from TransitFeeds
tfs-1131,gtfs,,US,IN,Lafayette,CityBus GTFS,False,,,,,gocitybus.com/wp-content/themes/citybus/assets/zip/citybus_lafayette_in_us.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/greater-lafayette-public-transportation-corporation-citybus/1131/20201019/gtfs.zip,,,,,,,deprecated,,mdb-391,Deprecated historical feed from TransitFeeds
tfs-1136,gtfs,,US,,,Amtrak GTFS,False,,,,,github.com/transitland/gtfs-archives-not-hosted-elsewhere/raw/master/amtrak.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/amtrak/1136/20211006/gtfs.zip,,,,,,,deprecated,,mdb-11,Deprecated historical feed from TransitFeeds
tfs-1256,gtfs,,US,OR 97801,Pendleton,Let'er Bus GTFS,False,,,,,oregon-gtfs.com/gtfs_data/pendleton-or-us/pendleton-or-us.zip,0,,,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/leter-bus/1256/20231206/gtfs.zip,,,,,,,deprecated,,mdb-590,Deprecated historical feed from TransitFeeds
tfs-1323,gtfs_rt,sa,NZ,,,Metro Christchurch,False,,,,,rtt.metroinfo.org.nz/rtt/public/utility/gtfsrealtime.aspx/alert,0,,,,,,,,,,deprecated,,mdb-1793,Deprecated historical feed from TransitFeeds
tld-47,gtfs,,IT,Campania,Naples,"Azienda Napoletana Mobilità, Trenitalia",,,,,,https://www.anm.it/google/google-transit.zip,0,,,https://files.mobilitydatabase.org/tld-47/latest.zip,,40.7473379778158,40.9565233742084,14.1228713923268,14.5450041847435,2025-10-08 01:01:23.585696+00:00,inactive,Bike Allowed|Location Types|Route Colors|Shapes|Trips Wheelchair Accessibility,,
tld-61,gtfs,,US,District of Columbia,Washington,Virginia Railway Express,,,,,,https://gtfs.vre.org/containercdngtfsupload/google_transit.zip,0,,,https://files.mobilitydatabase.org/tld-61/latest.zip,,38.22099,38.89955,-77.52548,-77.00472,2025-12-08 00:53:32.661882+00:00,active,Headsigns|Location Types|Route Colors|Shapes,,
tld-77,gtfs,,US,Wisconsin,Rock County,Beloit Transit System,,,,,,https://passio3.com/beloit/passioTransit/gtfs/google_transit.zip,0,,,https://files.mobilitydatabase.org/tld-77/latest.zip,,42.490103676,42.728102,-89.070638525,-88.964825827,2025-12-16 01:51:00.538318+00:00,active,Bike Allowed|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Trips Wheelchair Accessibility,,
tld-89,gtfs,,US,North Carolina,Carrboro,Chapel Hill Transit,,,,,,http://mychtransit.org/gtfs,0,,,https://files.mobilitydatabase.org/tld-89/latest.zip,,35.854069,36.087242,-79.11193,-78.996651,2025-12-08 01:23:14.795730+00:00,active,Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility,,
tld-98,gtfs,,US,North Carolina,Durham,GoDurham,True,,,,,https://godurham.rideralerts.com/InfoPoint/GTFS-Zip.ashx,0,,,https://files.mobilitydatabase.org/tld-98/latest.zip,,35.880556,36.101322,-78.996621,-78.7794991,2026-01-07 00:32:58.913710+00:00,active,Bike Allowed|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Trips Wheelchair Accessibility,,
tld-170,gtfs,,US,Oregon,Crook County,Cascades East Transit,,,,,,https://passio3.com/cet/passioTransit/gtfs/google_transit.zip,0,,,https://files.mobilitydatabase.org/tld-170/latest.zip,,43.670347946,44.777930924,-121.678688,-120.842453,2025-12-16 00:45:24.470299+00:00,active,,,
tld-202,gtfs,,US,North Carolina,Apex,Research Triangle Regional Public Transportation Authority,True,,,,,http://gotriangle.org/gtfs,0,,,https://files.mobilitydatabase.org/tld-202/latest.zip,,35.632754,36.095602,-79.270028,-78.296822,2025-11-08 00:22:43.931411+00:00,active,Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility,,
tld-217,gtfs,,US,Texas,Bexar County,VIA Metropolitan Transit,True,,,,,http://www.viainfo.net/BusService/google_transit.zip,0,,,https://files.mobilitydatabase.org/tld-217/latest.zip,,29.27663,29.650497,-98.734752,-98.306831,2026-01-01 00:25:05.042989+00:00,active,Bike Allowed|Fares V1|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Trips Wheelchair Accessibility,,
tld-223,gtfs,,US,Maryland,Baltimore County,rabbittransit,,,,,,https://realtime.rabbittransit.org/InfoPoint/GTFS-Zip.ashx,0,,,https://files.mobilitydatabase.org/tld-223/latest.zip,,39.39941459,40.29388372,-77.276039679,-76.4998531173,2025-12-04 00:00:32.842440+00:00,active,Bike Allowed|Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Transfers|Trips Wheelchair Accessibility,,
tld-235,gtfs,,US,Oklahoma,Broken Arrow,Metropolitan Tulsa Transit Authority,,,,,,https://tulsa.rideralerts.com/InfoPoint/GTFS-Zip.ashx,0,,,https://files.mobilitydatabase.org/tld-235/latest.zip,,36.02251,36.245017,-96.12021,-95.790735962,2025-12-02 20:26:27.731745+00:00,active,Bike Allowed|Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Trips Wheelchair Accessibility,,
tld-279,gtfs,,US,Pennsylvania,Allen Township,Lehigh and Northampton Transportation Authority,,,,,,https://realtimelanta.availtec.com/InfoPoint/GTFS-Zip.ashx,0,,,https://files.mobilitydatabase.org/tld-279/latest.zip,,40.527096,40.884444,-75.894966,-75.204932,2025-11-21 01:09:50.268412+00:00,active,Bike Allowed|Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Transfers|Trips Wheelchair Accessibility,,
tld-288_1,gtfs,,US,Maryland,Baltimore,Charm City Circulator,True,,,,,https://transportation.baltimorecity.gov/files/cccgtfs824zip,0,,,https://files.mobilitydatabase.org/tld-288_1/latest.zip,,39.237181426,39.32815111,-76.635043466,-76.584193691,2025-03-03 00:09:33.535749+00:00,deprecated,Bike Allowed|Feed Information|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Trips Wheelchair Accessibility,,
tld-294,gtfs,,US,Washington,Yakima County,Yakima Transit,,,,,,https://yakimatransit.org/media/gtfs.zip,0,,,https://files.mobilitydatabase.org/tld-294/latest.zip,,46.56293,47.002989,-120.635949,-120.47735,2024-12-06 20:51:02.589500+00:00,deprecated,Route Colors|Shapes,,
tld-319,gtfs,,US,Puerto Rico,,Autoridad de Transporte Integrado,,,,,,https://drive.google.com/uc?export=download&id=1bq0fZDWmKaaqgToplhy76LCabRocy_oF,0,,,https://files.mobilitydatabase.org/tld-319/latest.zip,,18.131919,18.46523,-66.247123,-65.302521,2024-12-06 20:57:03.736086+00:00,inactive,Bike Allowed|Feed Information|Route Colors|Shapes|Stops Wheelchair Accessibility|Trips Wheelchair Accessibility,,
tld-320,gtfs,,IT,Firenze,,GEST S.p.A.,,,,,,http://dati.toscana.it/dataset/8bb8f8fe-fe7d-41d0-90dc-49f2456180d1/resource/aab11416-324e-4199-9ffc-857cc0599a2a/download/gest.gtfs,0,,,,,,,,,,deprecated,,tld-6956,
tld-322,gtfs,,IT,Arezzo,,Trasporto Ferroviario Toscano,,,,,,http://dati.toscana.it/dataset/8bb8f8fe-fe7d-41d0-90dc-49f2456180d1/resource/0a8e7c64-2314-4732-849a-67746b8a0eba/download/tft.gtfs,0,,,,,,,,,,active,,,
